SHRP_ID,STATE_CODE,STATE_CODE_EXP,VWS_ID,YEAR,MAX_ANN_HUM_AVG,MIN_ANN_HUM_AVG
3011,53,Washington,533011,2005,90,58
3011,53,Washington,533011,2006,87,57
3011,53,Washington,533011,2007,91,62
3011,53,Washington,533011,2008,92,62
3011,53,Washington,533011,2009,90,59
3011,53,Washington,533011,2010,90,59
3011,53,Washington,533011,2011,90,60
3011,53,Washington,533011,2012,90,62
3013,53,Washington,533013,1972,0,0
3013,53,Washington,533013,1984,87,51
3013,53,Washington,533013,1985,84,47
3013,53,Washington,533013,1986,87,49
3013,53,Washington,533013,1987,85,44
3013,53,Washington,533013,1988,84,45
3013,53,Washington,533013,1989,88,48
3013,53,Washington,533013,1990,86,45
3013,53,Washington,533013,1991,85,46
3013,53,Washington,533013,1992,83,45
3013,53,Washington,533013,1993,90,49
3013,53,Washington,533013,1994,84,44
3013,53,Washington,533013,1995,88,47
3013,53,Washington,533013,1996,89,51
3013,53,Washington,533013,1997,88,45
3013,53,Washington,533013,1998,87,47
3013,53,Washington,533013,1999,84,45
3013,53,Washington,533013,2000,87,50
3013,53,Washington,533013,2001,85,48
3013,53,Washington,533013,2002,85,46
3013,53,Washington,533013,2003,83,45
3013,53,Washington,533013,2004,87,49
3013,53,Washington,533013,2005,85,47
3013,53,Washington,533013,2006,81,44
3013,53,Washington,533013,2007,80,42
3013,53,Washington,533013,2008,82,44
3013,53,Washington,533013,2009,83,45
3013,53,Washington,533013,2010,87,48
3014,53,Washington,533014,1949,76,39
3014,53,Washington,533014,1950,79,43
3014,53,Washington,533014,1951,77,41
3014,53,Washington,533014,1952,77,42
3014,53,Washington,533014,1953,78,38
3014,53,Washington,533014,1954,77,37
3014,53,Washington,533014,1955,77,40
3014,53,Washington,533014,1956,78,42
3014,53,Washington,533014,1957,80,43
3014,53,Washington,533014,1958,80,41
3014,53,Washington,533014,1959,82,42
3014,53,Washington,533014,1960,81,42
3014,53,Washington,533014,1961,75,39
3014,53,Washington,533014,1962,75,40
3014,53,Washington,533014,1963,80,43
3014,53,Washington,533014,1964,78,39
3014,53,Washington,533014,1984,80,43
3014,53,Washington,533014,1985,75,43
3014,53,Washington,533014,1987,76,41
3014,53,Washington,533014,1988,75,40
3014,53,Washington,533014,1989,78,43
3014,53,Washington,533014,1990,73,37
3014,53,Washington,533014,1992,76,40
3014,53,Washington,533014,1993,81,45
3014,53,Washington,533014,1994,76,38
3014,53,Washington,533014,1995,85,46
3014,53,Washington,533014,1997,85,42
3014,53,Washington,533014,1998,84,43
3014,53,Washington,533014,1999,80,40
3014,53,Washington,533014,2000,84,46
3014,53,Washington,533014,2002,80,41
3014,53,Washington,533014,2003,80,42
3014,53,Washington,533014,2004,82,42
3014,53,Washington,533014,2005,81,41
3014,53,Washington,533014,2006,79,38
3014,53,Washington,533014,2008,79,38
3014,53,Washington,533014,2009,81,41
3014,53,Washington,533014,2010,83,42
3019,53,Washington,533019,1949,76,39
3019,53,Washington,533019,1951,77,41
3019,53,Washington,533019,1952,77,42
3019,53,Washington,533019,1953,78,38
3019,53,Washington,533019,1954,77,37
3019,53,Washington,533019,1956,78,42
3019,53,Washington,533019,1957,80,43
3019,53,Washington,533019,1958,80,41
3019,53,Washington,533019,1959,82,42
3019,53,Washington,533019,1961,75,39
3019,53,Washington,533019,1962,75,40
3019,53,Washington,533019,1963,80,43
3019,53,Washington,533019,1964,78,39
3019,53,Washington,533019,1984,80,43
0263,39,Ohio,390200,1984,83,48
0262,39,Ohio,390200,1984,83,48
0261,39,Ohio,390200,1984,83,48
0260,39,Ohio,390200,1984,83,48
0259,39,Ohio,390200,1984,83,48
0212,39,Ohio,390200,1984,83,48
0211,39,Ohio,390200,1984,83,48
0210,39,Ohio,390200,1984,83,48
0209,39,Ohio,390200,1984,83,48
0208,39,Ohio,390200,1984,83,48
0207,39,Ohio,390200,1984,83,48
0206,39,Ohio,390200,1984,83,48
0205,39,Ohio,390200,1984,83,48
0204,39,Ohio,390200,1984,83,48
0203,39,Ohio,390200,1984,83,48
0202,39,Ohio,390200,1984,83,48
0201,39,Ohio,390200,1984,83,48
0265,39,Ohio,390200,1985,82,49
0264,39,Ohio,390200,1985,82,49
0263,39,Ohio,390200,1985,82,49
0262,39,Ohio,390200,1985,82,49
0261,39,Ohio,390200,1985,82,49
0260,39,Ohio,390200,1985,82,49
0259,39,Ohio,390200,1985,82,49
0212,39,Ohio,390200,1985,82,49
0211,39,Ohio,390200,1985,82,49
0210,39,Ohio,390200,1985,82,49
0209,39,Ohio,390200,1985,82,49
0208,39,Ohio,390200,1985,82,49
0207,39,Ohio,390200,1985,82,49
0206,39,Ohio,390200,1985,82,49
0205,39,Ohio,390200,1985,82,49
0204,39,Ohio,390200,1985,82,49
0203,39,Ohio,390200,1985,82,49
0202,39,Ohio,390200,1985,82,49
0201,39,Ohio,390200,1985,82,49
0265,39,Ohio,390200,1986,91,52
0264,39,Ohio,390200,1986,91,52
0263,39,Ohio,390200,1986,91,52
0262,39,Ohio,390200,1986,91,52
0261,39,Ohio,390200,1986,91,52
0260,39,Ohio,390200,1986,91,52
0259,39,Ohio,390200,1986,91,52
0212,39,Ohio,390200,1986,91,52
0211,39,Ohio,390200,1986,91,52
0101,12,Florida,120100,1993,92,57
0109,12,Florida,120100,1994,94,61
0103,12,Florida,120100,1994,94,61
0104,12,Florida,120100,2002,92,60
0111,12,Florida,120100,2003,93,59
0106,12,Florida,120100,2003,93,59
0161,12,Florida,120100,2004,91,57
0108,12,Florida,120100,2004,91,57
0103,12,Florida,120100,2004,91,57
0110,12,Florida,120100,2005,89,56
0105,12,Florida,120100,2005,89,56
0161,12,Florida,120100,2006,89,54
0107,12,Florida,120100,2006,89,54
0102,12,Florida,120100,2006,89,54
1060,12,Florida,121060,2007,82,51
1370,12,Florida,121370,1985,96,49
1370,12,Florida,121370,1990,94,47
1370,12,Florida,121370,1995,97,54
1370,12,Florida,121370,2001,96,50
1370,12,Florida,121370,2006,94,45
3804,12,Florida,123804,1984,91,51
3804,12,Florida,123804,1989,93,50
4084,1,Alabama,014084,2006,88,41
A340,1,Alabama,014125,1984,91,46
A350,1,Alabama,014125,1985,91,49
4125,1,Alabama,014125,1985,91,49
4125,1,Alabama,014125,1986,93,47
A310,1,Alabama,014125,1987,93,44
A320,1,Alabama,014125,1988,94,45
A320,1,Alabama,014125,1989,95,50
0901,12,Florida,120900,1997,96,52
0959,12,Florida,120900,1999,97,47
0902,12,Florida,120900,2000,96,46
0901,12,Florida,120900,2001,96,48
0959,12,Florida,120900,2003,97,50
0902,12,Florida,120900,2004,93,48
0901,12,Florida,120900,2005,92,49
0903,12,Florida,120900,2007,94,47
0902,12,Florida,120900,2008,92,46
0901,12,Florida,120900,2009,96,50
1030,12,Florida,121030,1991,92,57
0562,12,Florida,121030,1991,92,57
0505,12,Florida,121030,1991,92,57
0566,12,Florida,121030,1992,92,55
0561,12,Florida,121030,1992,92,55
0504,12,Florida,121030,1992,92,55
0565,12,Florida,121030,1993,92,57
0509,12,Florida,121030,1993,92,57
0503,12,Florida,121030,1993,92,57
0564,12,Florida,121030,1994,94,61
0564,12,Florida,121030,2001,91,57
0508,12,Florida,121030,2001,91,57
0502,12,Florida,121030,2001,91,57
0563,12,Florida,121030,2002,92,60
0507,12,Florida,121030,2002,92,60
1030,12,Florida,121030,2003,93,59
0562,12,Florida,121030,2003,93,59
0506,12,Florida,121030,2003,93,59
0566,12,Florida,121030,2004,91,57
0561,12,Florida,121030,2004,91,57
0504,12,Florida,121030,2004,91,57
0601,4,Arizona,040600,2008,74,27
0665,4,Arizona,040600,2009,75,27
0660,4,Arizona,040600,2009,75,27
0604,4,Arizona,040600,2009,75,27
0668,4,Arizona,040600,2010,80,33
0663,4,Arizona,040600,2010,80,33
0607,4,Arizona,040600,2010,80,33
0602,4,Arizona,040600,2010,80,33
0903,4,Arizona,040900,2003,54,22
0902,4,Arizona,040900,2005,61,23
0562,13,Georgia,130500,1990,87,45
0506,13,Georgia,130500,1990,87,45
0566,13,Georgia,130500,1991,90,51
0561,13,Georgia,130500,1991,90,51
0505,13,Georgia,130500,1991,90,51
0565,13,Georgia,130500,1992,90,50
0509,13,Georgia,130500,1992,90,50
0504,13,Georgia,130500,1992,90,50
0564,13,Georgia,130500,1993,86,44
0508,13,Georgia,130500,1993,86,44
0560,13,Georgia,130500,2000,89,48
0505,13,Georgia,130500,2000,89,48
0565,13,Georgia,130500,2001,88,47
0509,13,Georgia,130500,2001,88,47
A320,51,Virginia,511023,1985,85,44
A330,51,Virginia,511023,1986,91,47
A340,51,Virginia,511023,1987,91,44
1023,51,Virginia,511023,1987,91,44
A320,51,Virginia,511023,1988,91,43
A351,42,Pennsylvania,421605,1985,90,48
A310,42,Pennsylvania,421605,1985,90,48
A320,42,Pennsylvania,421605,1986,90,49
A340,42,Pennsylvania,421605,1987,92,48
A351,42,Pennsylvania,421605,1988,90,44
1605,42,Pennsylvania,421605,1988,90,44
A320,42,Pennsylvania,421605,1989,92,48
A340,42,Pennsylvania,421605,1990,94,49
A350,42,Pennsylvania,421605,1991,91,45
3099,28,Mississippi,283099,2009,97,49
A430,28,Mississippi,284024,2000,92,47
4024,28,Mississippi,284024,2001,95,52
A410,28,Mississippi,284024,2003,96,53
A410,28,Mississippi,284024,2005,90,47
A430,28,Mississippi,284024,2007,88,46
A430,28,Mississippi,284024,2009,94,53
4024,28,Mississippi,284024,2010,93,46
0223,38,North Dakota,380200,1988,85,48
0218,38,North Dakota,380200,1988,85,48
0264,38,North Dakota,380200,1989,88,51
0259,38,North Dakota,380200,1989,88,51
0220,38,North Dakota,380200,1989,88,51
0214,38,North Dakota,380200,1989,88,51
0261,38,North Dakota,380200,1990,86,46
0221,38,North Dakota,380200,1990,86,46
0216,38,North Dakota,380200,1990,86,46
0263,38,North Dakota,380200,1991,86,52
0223,38,North Dakota,380200,1991,86,52
3018,40,Oklahoma,403018,1998,87,47
3018,40,Oklahoma,403018,2004,90,47
3018,40,Oklahoma,403018,2009,82,42
4086,40,Oklahoma,404086,1962,87,47
4086,40,Oklahoma,404086,1986,86,46
4086,40,Oklahoma,404086,1992,90,49
4086,40,Oklahoma,404086,1997,91,49
0206,39,Ohio,390200,1997,90,50
0265,39,Ohio,390200,1998,90,50
0260,39,Ohio,390200,1998,90,50
0208,39,Ohio,390200,1998,90,50
0203,39,Ohio,390200,1998,90,50
0263,39,Ohio,390200,1999,90,48
0211,39,Ohio,390200,1999,90,48
0206,39,Ohio,390200,1999,90,48
0201,39,Ohio,390200,1999,90,48
0260,39,Ohio,390200,2000,91,53
0210,6,California,060200,2006,80,36
0204,6,California,060200,2006,80,36
A805,6,California,060200,2007,76,29
0209,6,California,060200,2007,76,29
0204,6,California,060200,2007,76,29
A805,6,California,060200,2008,75,33
0209,6,California,060200,2008,75,33
0570,6,California,060500,1991,58,20
0565,6,California,060500,1991,58,20
0559,6,California,060500,1991,58,20
0505,6,California,060500,1991,58,20
0570,6,California,060500,1992,62,23
0565,6,California,060500,1992,62,23
0560,6,California,060500,1992,62,23
0505,6,California,060500,1992,62,23
0571,6,California,060500,1993,61,22
0566,6,California,060500,1993,61,22
0567,6,California,060500,2001,49,18
0562,6,California,060500,2001,49,18
0508,6,California,060500,2001,49,18
0502,6,California,060500,2001,49,18
0568,6,California,060500,2002,47,17
0563,6,California,060500,2002,47,17
0508,6,California,060500,2002,47,17
0503,6,California,060500,2002,47,17
0568,6,California,060500,2003,54,21
0563,6,California,060500,2003,54,21
0509,6,California,060500,2003,54,21
A321,26,Michigan,261013,2009,85,51
A340,26,Michigan,261013,2010,85,50
3068,26,Michigan,263068,1984,90,54
3068,26,Michigan,263068,1989,90,52
3068,26,Michigan,263068,1994,89,52
3068,26,Michigan,263068,1999,95,53
3068,26,Michigan,263068,2005,93,53
3068,26,Michigan,263068,2010,92,52
3069,26,Michigan,263069,1988,89,52
3069,26,Michigan,263069,1993,92,55
3699,48,Texas,483699,1995,94,50
3699,48,Texas,483699,2000,94,51
3699,48,Texas,483699,2006,90,48
B430,48,Texas,484143,2001,97,57
B420,48,Texas,484143,2002,97,60
4143,48,Texas,484143,2003,96,57
B430,48,Texas,484143,2005,90,48
5827,37,North Carolina,375827,1988,89,44
5827,37,North Carolina,375827,1993,89,47
5827,37,North Carolina,375827,1999,88,46
3014,53,Washington,533014,1986,79,44
3014,53,Washington,533014,1991,76,41
3014,53,Washington,533014,1996,82,41
3014,53,Washington,533014,2001,85,49
3014,53,Washington,533014,2007,80,39
3019,53,Washington,533019,1950,79,43
3019,53,Washington,533019,1955,77,40
3019,53,Washington,533019,1960,81,42
0206,39,Ohio,390200,1989,92,52
0201,39,Ohio,390200,1989,92,52
0261,39,Ohio,390200,1990,93,51
0209,39,Ohio,390200,1990,93,51
0204,39,Ohio,390200,1990,93,51
0264,39,Ohio,390200,1991,90,48
0212,39,Ohio,390200,1991,90,48
0207,39,Ohio,390200,1991,90,48
0201,39,Ohio,390200,1991,90,48
0261,39,Ohio,390200,1992,92,54
4036,29,Missouri,294036,2003,89,52
4036,29,Missouri,294036,2008,86,50
4069,29,Missouri,294069,1987,86,48
4069,29,Missouri,294069,1992,92,55
4069,29,Missouri,294069,1997,90,53
4069,29,Missouri,294069,2002,89,49
4069,29,Missouri,294069,2008,86,50
5047,29,Missouri,295047,1959,87,49
5047,29,Missouri,295047,1964,86,46
A451,4,Arizona,047613,2010,51,18
A446,4,Arizona,047613,2010,51,18
A441,4,Arizona,047613,2010,51,18
7614,4,Arizona,047614,1986,54,20
7614,4,Arizona,047614,1991,50,20
7614,4,Arizona,047614,1996,49,18
7614,4,Arizona,047614,2002,43,16
7614,4,Arizona,047614,2007,46,16
A902,4,Arizona,04A900,2001,41,19
0224,5,Arkansas,050200,1985,92,51
0219,5,Arkansas,050200,1985,92,51
0213,5,Arkansas,050200,1985,92,51
0220,5,Arkansas,050200,1986,95,51
0214,5,Arkansas,050200,1986,95,51
0221,5,Arkansas,050200,1987,92,46
0216,5,Arkansas,050200,1987,92,46
0222,5,Arkansas,050200,1988,90,44
0217,5,Arkansas,050200,1988,90,44
0224,5,Arkansas,050200,1989,92,50
0218,5,Arkansas,050200,1989,92,50
1003,15,Hawaii,151003,1990,91,59
1003,15,Hawaii,151003,1996,87,57
1003,15,Hawaii,151003,2001,88,54
1003,15,Hawaii,151003,2006,85,53
1006,15,Hawaii,151006,1984,77,51
1006,15,Hawaii,151006,1990,91,59
1006,15,Hawaii,151006,1995,84,53
1006,15,Hawaii,151006,2000,88,54
A430,5,Arkansas,054021,2003,93,52
4021,5,Arkansas,054021,2004,92,51
A410,5,Arkansas,054021,2006,86,42
A410,5,Arkansas,054021,2008,90,47
A430,5,Arkansas,054021,2010,88,43
4023,5,Arkansas,054023,1986,95,51
4023,5,Arkansas,054023,1992,93,50
4023,5,Arkansas,054023,1998,94,54
4023,5,Arkansas,054023,2003,93,52
A604,5,Arkansas,05A600,1990,92,48
A607,5,Arkansas,05A600,1991,93,51
A602,5,Arkansas,05A600,1991,93,51
A604,5,Arkansas,05A600,1992,93,50
A607,5,Arkansas,05A600,1993,91,48
A602,5,Arkansas,05A600,1993,91,48
A604,5,Arkansas,05A600,1994,93,52
A607,5,Arkansas,05A600,1995,90,46
A601,5,Arkansas,05A600,1995,90,46
A604,5,Arkansas,05A600,1996,87,46
6054,4,Arizona,046054,1957,62,22
6054,4,Arizona,046054,1962,58,19
6054,4,Arizona,046054,1985,61,21
6054,4,Arizona,046054,1991,62,20
6054,4,Arizona,046054,1996,54,19
6054,4,Arizona,046054,2001,62,21
6054,4,Arizona,046054,2006,50,16
6055,4,Arizona,046055,1985,57,21
6055,4,Arizona,046055,1990,54,21
6055,4,Arizona,046055,1995,57,22
A451,4,Arizona,047613,1993,57,22
A450,4,Arizona,047613,1993,57,22
A449,4,Arizona,047613,1993,57,22
0503,23,Maine,230500,1999,93,49
0502,23,Maine,230500,1999,93,49
0559,23,Maine,230500,2000,93,53
0509,23,Maine,230500,2000,93,53
0508,23,Maine,230500,2000,93,53
0507,23,Maine,230500,2000,93,53
0505,23,Maine,230500,2000,93,53
0504,23,Maine,230500,2000,93,53
0503,23,Maine,230500,2000,93,53
0502,23,Maine,230500,2000,93,53
0501,23,Maine,230500,2000,93,53
0509,23,Maine,230500,2001,93,50
0508,23,Maine,230500,2001,93,50
0507,23,Maine,230500,2001,93,50
0506,23,Maine,230500,2001,93,50
0504,23,Maine,230500,2001,93,50
0503,23,Maine,230500,2001,93,50
0502,23,Maine,230500,2001,93,50
0501,23,Maine,230500,2001,93,50
0509,23,Maine,230500,2002,93,52
0508,23,Maine,230500,2002,93,52
0507,23,Maine,230500,2002,93,52
0506,23,Maine,230500,2002,93,52
0505,23,Maine,230500,2002,93,52
0503,23,Maine,230500,2002,93,52
0502,23,Maine,230500,2002,93,52
0501,23,Maine,230500,2002,93,52
0559,23,Maine,230500,2003,88,49
0508,23,Maine,230500,2003,88,49
0507,23,Maine,230500,2003,88,49
0506,23,Maine,230500,2003,88,49
0505,23,Maine,230500,2003,88,49
0503,23,Maine,230500,2003,88,49
0502,23,Maine,230500,2003,88,49
0501,23,Maine,230500,2003,88,49
0559,23,Maine,230500,2004,86,48
0509,23,Maine,230500,2004,86,48
0507,23,Maine,230500,2004,86,48
0506,23,Maine,230500,2004,86,48
0505,23,Maine,230500,2004,86,48
0504,23,Maine,230500,2004,86,48
3845,48,Texas,483845,1961,88,46
3845,48,Texas,483845,1962,86,44
3845,48,Texas,483845,1963,82,37
3845,48,Texas,483845,1964,87,43
3845,48,Texas,483845,1970,0,0
3845,48,Texas,483845,1984,83,41
3845,48,Texas,483845,1985,84,46
3845,48,Texas,483845,1986,87,45
3845,48,Texas,483845,1987,88,44
3845,48,Texas,483845,1988,84,39
3845,48,Texas,483845,1989,86,43
3845,48,Texas,483845,1990,88,45
3845,48,Texas,483845,1991,90,47
3845,48,Texas,483845,1992,89,47
3845,48,Texas,483845,1993,88,46
3845,48,Texas,483845,1994,92,50
3845,48,Texas,483845,1995,88,47
3845,48,Texas,483845,1996,86,45
3845,48,Texas,483845,1997,90,50
3845,48,Texas,483845,1998,87,47
3845,48,Texas,483845,1999,83,41
3845,48,Texas,483845,2000,82,44
3845,48,Texas,483845,2001,91,50
3845,48,Texas,483845,2002,89,47
3845,48,Texas,483845,2003,88,45
3845,48,Texas,483845,2004,86,47
3845,48,Texas,483845,2005,79,38
3845,48,Texas,483845,2006,78,34
3845,48,Texas,483845,2007,82,44
3845,48,Texas,483845,2008,75,35
3845,48,Texas,483845,2009,82,41
3845,48,Texas,483845,2010,82,40
Q353,48,Texas,483865,1984,87,39
Q350,48,Texas,483865,1984,87,39
Q340,48,Texas,483865,1984,87,39
Q330,48,Texas,483865,1984,87,39
Q320,48,Texas,483865,1984,87,39
Q310,48,Texas,483865,1984,87,39
3865,48,Texas,483865,1984,87,39
Q353,48,Texas,483865,1985,90,45
Q350,48,Texas,483865,1985,90,45
Q340,48,Texas,483865,1985,90,45
Q330,48,Texas,483865,1985,90,45
Q320,48,Texas,483865,1985,90,45
Q310,48,Texas,483865,1985,90,45
3865,48,Texas,483865,1985,90,45
Q353,48,Texas,483865,1986,89,46
Q350,48,Texas,483865,1986,89,46
Q340,48,Texas,483865,1986,89,46
Q330,48,Texas,483865,1986,89,46
Q320,48,Texas,483865,1986,89,46
Q310,48,Texas,483865,1986,89,46
3865,48,Texas,483865,1986,89,46
Q353,48,Texas,483865,1987,89,43
Q350,48,Texas,483865,1987,89,43
Q340,48,Texas,483865,1987,89,43
Q330,48,Texas,483865,1987,89,43
Q320,48,Texas,483865,1987,89,43
Q310,48,Texas,483865,1987,89,43
3865,48,Texas,483865,1987,89,43
Q353,48,Texas,483865,1988,85,38
Q350,48,Texas,483865,1988,85,38
Q340,48,Texas,483865,1988,85,38
Q330,48,Texas,483865,1988,85,38
Q320,48,Texas,483865,1988,85,38
Q310,48,Texas,483865,1988,85,38
3865,48,Texas,483865,1988,85,38
Q353,48,Texas,483865,1989,88,43
Q350,48,Texas,483865,1989,88,43
Q340,48,Texas,483865,1989,88,43
Q330,48,Texas,483865,1989,88,43
Q320,48,Texas,483865,1989,88,43
Q310,48,Texas,483865,1989,88,43
3865,48,Texas,483865,1989,88,43
Q353,48,Texas,483865,1990,87,44
Q350,48,Texas,483865,1990,87,44
Q340,48,Texas,483865,1990,87,44
Q330,48,Texas,483865,1990,87,44
Q320,48,Texas,483865,1990,87,44
Q310,48,Texas,483865,1990,87,44
3865,48,Texas,483865,1990,87,44
Q353,48,Texas,483865,1991,90,47
Q350,48,Texas,483865,1991,90,47
Q340,48,Texas,483865,1991,90,47
Q330,48,Texas,483865,1991,90,47
Q320,48,Texas,483865,1991,90,47
Q310,48,Texas,483865,1991,90,47
3865,48,Texas,483865,1991,90,47
Q353,48,Texas,483865,1992,90,48
Q350,48,Texas,483865,1992,90,48
Q340,48,Texas,483865,1992,90,48
Q330,48,Texas,483865,1992,90,48
Q320,48,Texas,483865,1992,90,48
Q310,48,Texas,483865,1992,90,48
0210,39,Ohio,390200,1986,91,52
0209,39,Ohio,390200,1986,91,52
0208,39,Ohio,390200,1986,91,52
0207,39,Ohio,390200,1986,91,52
0206,39,Ohio,390200,1986,91,52
0205,39,Ohio,390200,1986,91,52
0204,39,Ohio,390200,1986,91,52
0203,39,Ohio,390200,1986,91,52
0202,39,Ohio,390200,1986,91,52
0201,39,Ohio,390200,1986,91,52
0265,39,Ohio,390200,1987,91,48
0264,39,Ohio,390200,1987,91,48
0263,39,Ohio,390200,1987,91,48
0262,39,Ohio,390200,1987,91,48
0261,39,Ohio,390200,1987,91,48
0260,39,Ohio,390200,1987,91,48
0259,39,Ohio,390200,1987,91,48
0212,39,Ohio,390200,1987,91,48
0211,39,Ohio,390200,1987,91,48
0210,39,Ohio,390200,1987,91,48
0209,39,Ohio,390200,1987,91,48
0208,39,Ohio,390200,1987,91,48
0207,39,Ohio,390200,1987,91,48
0206,39,Ohio,390200,1987,91,48
0205,39,Ohio,390200,1987,91,48
0204,39,Ohio,390200,1987,91,48
0203,39,Ohio,390200,1987,91,48
0202,39,Ohio,390200,1987,91,48
0201,39,Ohio,390200,1987,91,48
0265,39,Ohio,390200,1988,90,46
0264,39,Ohio,390200,1988,90,46
0263,39,Ohio,390200,1988,90,46
0262,39,Ohio,390200,1988,90,46
0261,39,Ohio,390200,1988,90,46
0260,39,Ohio,390200,1988,90,46
0259,39,Ohio,390200,1988,90,46
0212,39,Ohio,390200,1988,90,46
0211,39,Ohio,390200,1988,90,46
0210,39,Ohio,390200,1988,90,46
0209,39,Ohio,390200,1988,90,46
0208,39,Ohio,390200,1988,90,46
0207,39,Ohio,390200,1988,90,46
0206,39,Ohio,390200,1988,90,46
0205,39,Ohio,390200,1988,90,46
0204,39,Ohio,390200,1988,90,46
0203,39,Ohio,390200,1988,90,46
0202,39,Ohio,390200,1988,90,46
0201,39,Ohio,390200,1988,90,46
0265,39,Ohio,390200,1989,92,52
0264,39,Ohio,390200,1989,92,52
0263,39,Ohio,390200,1989,92,52
0262,39,Ohio,390200,1989,92,52
0261,39,Ohio,390200,1989,92,52
0260,39,Ohio,390200,1989,92,52
0259,39,Ohio,390200,1989,92,52
0212,39,Ohio,390200,1989,92,52
0211,39,Ohio,390200,1989,92,52
0210,39,Ohio,390200,1989,92,52
0209,39,Ohio,390200,1989,92,52
0208,39,Ohio,390200,1989,92,52
0207,39,Ohio,390200,1989,92,52
0205,39,Ohio,390200,1989,92,52
0204,39,Ohio,390200,1989,92,52
0203,39,Ohio,390200,1989,92,52
0202,39,Ohio,390200,1989,92,52
0265,39,Ohio,390200,1990,93,51
0264,39,Ohio,390200,1990,93,51
0263,39,Ohio,390200,1990,93,51
0262,39,Ohio,390200,1990,93,51
0260,39,Ohio,390200,1990,93,51
0259,39,Ohio,390200,1990,93,51
0212,39,Ohio,390200,1990,93,51
0211,39,Ohio,390200,1990,93,51
0210,39,Ohio,390200,1990,93,51
0208,39,Ohio,390200,1990,93,51
0207,39,Ohio,390200,1990,93,51
0206,39,Ohio,390200,1990,93,51
0205,39,Ohio,390200,1990,93,51
0203,39,Ohio,390200,1990,93,51
0202,39,Ohio,390200,1990,93,51
0201,39,Ohio,390200,1990,93,51
0265,39,Ohio,390200,1991,90,48
0263,39,Ohio,390200,1991,90,48
0262,39,Ohio,390200,1991,90,48
0261,39,Ohio,390200,1991,90,48
0260,39,Ohio,390200,1991,90,48
0259,39,Ohio,390200,1991,90,48
0211,39,Ohio,390200,1991,90,48
0210,39,Ohio,390200,1991,90,48
0209,39,Ohio,390200,1991,90,48
0208,39,Ohio,390200,1991,90,48
0206,39,Ohio,390200,1991,90,48
0205,39,Ohio,390200,1991,90,48
0204,39,Ohio,390200,1991,90,48
0203,39,Ohio,390200,1991,90,48
0202,39,Ohio,390200,1991,90,48
0265,39,Ohio,390200,1992,92,54
0264,39,Ohio,390200,1992,92,54
0263,39,Ohio,390200,1992,92,54
0262,39,Ohio,390200,1992,92,54
0260,39,Ohio,390200,1992,92,54
0259,39,Ohio,390200,1992,92,54
A350,29,Missouri,291005,2001,91,53
A340,29,Missouri,291005,2001,91,53
A330,29,Missouri,291005,2001,91,53
A320,29,Missouri,291005,2001,91,53
A310,29,Missouri,291005,2001,91,53
1005,29,Missouri,291005,2001,91,53
A351,29,Missouri,291005,2002,93,53
A350,29,Missouri,291005,2002,93,53
A340,29,Missouri,291005,2002,93,53
A330,29,Missouri,291005,2002,93,53
A320,29,Missouri,291005,2002,93,53
A310,29,Missouri,291005,2002,93,53
1005,29,Missouri,291005,2002,93,53
A351,29,Missouri,291005,2003,91,52
A350,29,Missouri,291005,2003,91,52
A340,29,Missouri,291005,2003,91,52
A330,29,Missouri,291005,2003,91,52
A320,29,Missouri,291005,2003,91,52
A310,29,Missouri,291005,2003,91,52
1005,29,Missouri,291005,2003,91,52
A351,29,Missouri,291005,2004,92,56
A350,29,Missouri,291005,2004,92,56
A340,29,Missouri,291005,2004,92,56
A330,29,Missouri,291005,2004,92,56
A320,29,Missouri,291005,2004,92,56
A310,29,Missouri,291005,2004,92,56
1005,29,Missouri,291005,2004,92,56
A351,29,Missouri,291005,2005,87,49
A350,29,Missouri,291005,2005,87,49
A340,29,Missouri,291005,2005,87,49
A330,29,Missouri,291005,2005,87,49
A320,29,Missouri,291005,2005,87,49
0209,39,Ohio,390200,2000,91,53
9030,28,Mississippi,289030,1996,94,49
9030,28,Mississippi,289030,2001,96,50
9030,28,Mississippi,289030,2006,94,45
0212,53,Washington,530200,2001,82,49
0207,53,Washington,530200,2001,82,49
0202,53,Washington,530200,2001,82,49
0209,53,Washington,530200,2002,77,40
0204,53,Washington,530200,2002,77,40
0224,38,North Dakota,380200,1997,90,51
0219,38,North Dakota,380200,1997,90,51
0213,38,North Dakota,380200,1997,90,51
0260,38,North Dakota,380200,1998,89,56
0221,38,North Dakota,380200,1998,89,56
0215,38,North Dakota,380200,1998,89,56
0262,38,North Dakota,380200,1999,88,53
0222,38,North Dakota,380200,1999,88,53
0217,38,North Dakota,380200,1999,88,53
0264,38,North Dakota,380200,2000,89,55
1992,37,North Carolina,371992,1996,91,50
1992,37,North Carolina,371992,2001,89,45
1992,37,North Carolina,371992,2007,81,38
2819,37,North Carolina,372819,1985,86,45
2819,37,North Carolina,372819,1990,89,45
2819,37,North Carolina,372819,1995,88,46
2819,37,North Carolina,372819,2001,89,45
2819,37,North Carolina,372819,2006,86,43
0265,39,Ohio,390200,2006,84,46
0260,39,Ohio,390200,2006,84,46
0209,39,Ohio,390200,2006,84,46
0203,39,Ohio,390200,2006,84,46
0263,39,Ohio,390200,2007,84,45
0212,39,Ohio,390200,2007,84,45
0206,39,Ohio,390200,2007,84,45
