STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,CN_ASSIGN_DATE,CN_CHANGE_REASON,CN_CHANGE_REASON_EXP,GPS_SPS,GPS_SPS_EXP,EXPERIMENT_NO,EXPERIMENT_NO_EXP,STATUS_EXP,STATUS,ASSIGN_DATE,DEASSIGN_DATE,SEAS_ID,SUPPLEMENTAL,RECORD_STATUS,EXP_SECT_RS,BASIC_INFO_RS,PAV_STRUCT_RS,TRAFFIC_RS,CLIMATIC_RS
47,Tennessee,0607,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,05/01/2002,,,E,E,E,E,E,E
47,Tennessee,0607,2,04/20/1996,"4,7,46,11,19,38",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,05/01/2002,,,E,E,E,E,E,E
47,Tennessee,0608,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,05/01/2004,,,E,E,E,E,E,E
47,Tennessee,0608,2,04/20/1996,"4,7,46,11,19,38",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,05/01/2004,,,E,E,E,E,E,E
47,Tennessee,0661,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,05/01/2004,,S,E,E,E,E,E,E
47,Tennessee,0661,2,04/20/1996,"11,19,38",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,05/01/2004,,S,E,E,E,E,E,E
47,Tennessee,0662,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,05/01/2004,,S,E,E,E,E,E,E
47,Tennessee,0662,2,04/20/1996,"11,19,38",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,05/01/2004,,S,E,E,E,E,E,E
47,Tennessee,1023,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,08/25/1994,,,E,E,E,E,E,E
47,Tennessee,1023,2,06/08/1990,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,08/25/1994,,,E,E,E,E,E,E
47,Tennessee,1023,3,08/25/1994,19,Asphalt Concrete Overlay,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,08/25/1994,07/15/2005,,,E,E,E,E,E,E
47,Tennessee,1028,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,,,01/01/1987,08/15/1999,,,E,E,E,E,E,E
47,Tennessee,1029,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,,,01/01/1987,06/12/1998,,,E,E,E,E,E,E
47,Tennessee,1029,2,06/12/1998,"55,19",,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,,,06/12/1998,,,,E,E,E,E,E,E
47,Tennessee,2001,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,,,01/01/1987,10/16/1991,,,E,E,E,E,E,E
47,Tennessee,2001,2,10/16/1991,19,Asphalt Concrete Overlay,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",,,10/16/1991,09/15/2000,,,E,E,E,E,E,E
47,Tennessee,2008,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,11/01/1989,,,E,E,E,E,E,E
47,Tennessee,2008,2,11/01/1989,"19,22",,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,11/01/1989,06/15/2001,,,E,E,E,E,E,E
47,Tennessee,3075,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,06/01/2002,,,E,E,E,E,E,E
47,Tennessee,3101,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,09/01/1995,,,E,E,E,E,E,E
47,Tennessee,3101,2,09/01/1995,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,09/01/1995,07/15/2009,,,E,E,E,E,E,E
47,Tennessee,3104,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,02/07/1997,,,E,E,E,E,E,E
47,Tennessee,3104,2,10/25/1989,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,02/07/1997,,,E,E,E,E,E,E
47,Tennessee,3108,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,11/01/1989,,,E,E,E,E,E,E
47,Tennessee,3108,2,11/01/1989,19,Asphalt Concrete Overlay,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,11/01/1989,07/15/2005,,,E,E,E,E,E,E
47,Tennessee,3109,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,06/25/1989,,,E,E,E,E,E,E
47,Tennessee,3109,2,06/25/1989,19,Asphalt Concrete Overlay,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,06/25/1989,01/01/2012,,,E,E,E,E,E,E
47,Tennessee,3110,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,06/15/1989,,,E,E,E,E,E,E
47,Tennessee,3110,2,06/15/1989,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,06/15/1989,10/15/2008,,,E,E,E,E,E,E
47,Tennessee,6015,1,01/01/1987,,,G,General Pavement Studies,6A,Existing AC Overlay on AC Pavement ,Out-of-study,O,01/01/1987,05/15/1999,,,E,E,E,E,E,E
47,Tennessee,6022,1,01/01/1987,,,G,General Pavement Studies,6A,Existing AC Overlay on AC Pavement ,Out-of-study,O,01/01/1987,04/01/1993,,,E,E,E,E,E,E
47,Tennessee,6022,2,02/20/1992,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",G,General Pavement Studies,6A,Existing AC Overlay on AC Pavement ,Out-of-study,O,01/01/1987,04/01/1993,,,E,E,E,E,E,E
47,Tennessee,9024,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,04/26/1995,,,E,E,E,E,E,E
47,Tennessee,9024,2,04/26/1995,19,Asphalt Concrete Overlay,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,04/26/1995,10/15/2008,,,E,E,E,E,E,E
47,Tennessee,9025,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,09/05/1995,,,E,E,E,E,E,E
47,Tennessee,9025,2,05/15/1994,23,Machine Premix Patch (placing premix with paver roller),G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,09/05/1995,,,E,E,E,E,E,E
47,Tennessee,A300,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/01/1995,,,E,E,E,,E,E
47,Tennessee,A310,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/01/1995,,,E,E,E,E,E,E
4,Arizona,7079,1,02/28/1989,,,G,General Pavement Studies,5,Continuously Reinforced Concrete Pavement (CRCP),Out-of-study,O,02/28/1989,01/01/2005,,,E,E,E,E,E,E
4,Arizona,7613,1,12/16/1988,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,12/16/1988,11/15/2001,,,E,E,E,E,E,E
4,Arizona,7613,2,01/01/1990,6,Partial Depth Patching of PCC Pavement Other Than at Joint,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,12/16/1988,11/15/2001,,,E,E,E,E,E,E
4,Arizona,7614,1,12/14/1988,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,12/14/1988,08/01/2004,,,E,E,E,E,E,E
4,Arizona,A300,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,05/01/1998,,,E,E,E,,E,E
4,Arizona,A310,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,05/01/1998,,,E,E,E,E,E,E
4,Arizona,A310,2,08/24/1990,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,05/01/1998,,,E,E,E,E,E,E
4,Arizona,A320,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,05/01/1998,,,E,E,E,E,E,E
4,Arizona,A320,2,08/24/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,05/01/1998,,,E,E,E,E,E,E
4,Arizona,A330,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,05/01/1997,,,E,E,E,E,E,E
4,Arizona,A330,2,08/24/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,05/01/1997,,,E,E,E,E,E,E
4,Arizona,A350,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,05/01/1998,,,E,E,E,E,E,E
4,Arizona,A350,2,08/24/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,05/01/1998,,,E,E,E,E,E,E
4,Arizona,A390,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,11/01/1992,,S,E,E,E,E,E,E
4,Arizona,A390,2,08/24/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,11/01/1992,,S,E,E,E,E,E,E
2,Alaska,1001,4,06/25/1999,"1, 25",,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,07/07/1988,08/01/2009,,,E,E,E,E,E,E
4,Arizona,A400,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,,E,E,E,,E,E
4,Arizona,A410,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,,E,E,E,E,E,E
4,Arizona,A410,2,03/30/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,,E,E,E,E,E,E
4,Arizona,A430,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,,E,E,E,E,E,E
4,Arizona,A441,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A441,2,03/31/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A442,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A442,2,03/25/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A443,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A443,2,03/31/1991,2,Transverse Joint Sealing,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A444,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A444,2,03/29/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A445,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A445,2,03/31/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A446,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A446,2,03/18/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A447,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A447,2,03/25/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A448,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A448,2,03/27/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A449,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A449,2,03/30/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A450,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A450,2,03/25/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A451,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A451,2,03/25/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A452,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A452,2,03/31/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A453,2,03/30/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A454,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A454,2,03/27/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A455,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A456,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A456,2,03/25/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A457,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A457,2,03/29/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A458,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A458,2,03/30/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A459,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A459,2,03/30/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A460,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A460,2,03/31/1991,2,Transverse Joint Sealing,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A461,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A461,2,03/31/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A462,1,01/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A462,2,03/25/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1990,03/01/2002,,S,E,E,E,E,E,E
4,Arizona,A900,1,11/01/1992,,,S,Specific Pavement Studies,9P,Pilot Superpave Asphalt Binder Study (Project Level Designation),Out-of-study,O,11/01/1992,06/01/2006,,,E,E,E,,E,E
4,Arizona,A901,1,01/01/1993,,,S,Specific Pavement Studies,9N,"Superpave Asphalt Binder Study, New AC Pavement Construction)",Out-of-study,O,01/01/1993,06/01/2006,,,E,E,E,E,E,E
4,Arizona,A902,1,11/01/1992,,,S,Specific Pavement Studies,9N,"Superpave Asphalt Binder Study, New AC Pavement Construction)",Out-of-study,O,11/01/1992,06/01/2006,,,E,E,E,E,E,E
4,Arizona,A903,1,11/01/1992,,,S,Specific Pavement Studies,9N,"Superpave Asphalt Binder Study, New AC Pavement Construction)",Out-of-study,O,11/01/1992,06/01/2006,,,E,E,E,E,E,E
4,Arizona,B300,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,06/13/1996,,,E,E,E,,E,E
4,Arizona,B310,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,06/13/1996,,,E,E,E,E,E,E
4,Arizona,B310,2,08/27/1990,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,06/13/1996,,,E,E,E,E,E,E
4,Arizona,B320,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,06/13/1996,,,E,E,E,E,E,E
4,Arizona,B320,2,08/27/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,06/13/1996,,,E,E,E,E,E,E
4,Arizona,B330,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,06/13/1996,,,E,E,E,E,E,E
4,Arizona,B330,2,08/27/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,06/13/1996,,,E,E,E,E,E,E
4,Arizona,B350,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,06/13/1996,,,E,E,E,E,E,E
4,Arizona,B350,2,08/27/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,06/13/1996,,,E,E,E,E,E,E
4,Arizona,B900,1,02/01/1995,,,S,Specific Pavement Studies,9A,Superpave Asphalt Binder Study (Project Level Designation),Out-of-study,O,02/01/1995,02/01/2005,,,E,E,E,,E,E
36,New York,A320,4,06/01/1994,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,09/15/1996,,,E,E,E,E,E,E
36,New York,A320,5,05/01/1996,27,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,09/15/1996,,,E,E,E,E,E,E
36,New York,A320,6,09/14/1996,23,Machine Premix Patch (placing premix with paver roller),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,09/15/1996,,,E,E,E,E,E,E
36,New York,A330,4,05/01/1996,27,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,09/15/1996,,,E,E,E,E,E,E
36,New York,A330,5,09/14/1996,23,Machine Premix Patch (placing premix with paver roller),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,09/15/1996,,,E,E,E,E,E,E
36,New York,B310,3,06/01/1995,22,Manual Premix Spot Patch (hand spreading and compacting with roller),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,06/19/1996,,,E,E,E,E,E,E
36,New York,A331,4,09/01/1993,"25,27",,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,09/15/1996,,S,E,E,E,E,E,E
36,New York,A331,5,06/01/1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,09/15/1996,,S,E,E,E,E,E,E
36,New York,A331,6,05/01/1996,27,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,09/15/1996,,S,E,E,E,E,E,E
36,New York,A331,7,09/14/1996,23,Machine Premix Patch (placing premix with paver roller),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,09/15/1996,,S,E,E,E,E,E,E
36,New York,B320,3,05/01/1992,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,06/19/1996,,,E,E,E,E,E,E
36,New York,B320,4,06/01/1993,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,06/19/1996,,,E,E,E,E,E,E
36,New York,B330,3,06/01/1993,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,06/19/1996,,,E,E,E,E,E,E
36,New York,B330,4,06/01/1995,"22,25",,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,06/19/1996,,,E,E,E,E,E,E
36,New York,B330,5,05/01/1996,"22,25",,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,06/19/1996,,,E,E,E,E,E,E
36,New York,B331,3,06/01/1992,22,Manual Premix Spot Patch (hand spreading and compacting with roller),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,06/19/1996,,S,E,E,E,E,E,E
36,New York,B352,3,06/01/1993,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,06/19/1996,,S,E,E,E,E,E,E
36,New York,B352,4,06/01/1995,22,Manual Premix Spot Patch (hand spreading and compacting with roller),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,05/01/1989,06/19/1996,,S,E,E,E,E,E,E
36,New York,1643,6,09/15/1996,"10,19",,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,09/15/1996,06/01/2006,,,E,E,E,E,E,E
42,Pennsylvania,1690,7,08/01/2004,"5,6",,G,General Pavement Studies,4,Jointed Reinforced Concrete Pavement (JPCP),Out-of-study,O,09/01/1989,08/09/2004,,,E,E,E,E,E,E
24,Maryland,0502,4,04/01/2009,23,Machine Premix Patch (placing premix with paver roller),G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,09/29/1996,05/01/2009,,,E,E,E,E,,E
24,Maryland,0505,4,04/01/2009,23,Machine Premix Patch (placing premix with paver roller),S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,05/08/1990,05/01/2009,,,E,E,E,E,E,E
