SHRP_ID,STATE_CODE,STATE_CODE_EXP,CONSTRUCTION_NO,LAYER_NO,DESCRIPTION,DESCRIPTION_EXP,LAYER_TYPE,LAYER_TYPE_EXP,REPR_THICKNESS,MATL_CODE_EXP,MATL_CODE,PROJECT_LAYER_CODE,LAYER_COMMENT1,LAYER_COMMENT1_EXP,LAYER_COMMENT2,LAYER_COMMENT2_EXP,LAYER_COMMENT3,LAYER_COMMENT3_EXP,COMMENT_NOTE,INV_LAYER_NO,INV_LAYER_NO_2,RECORD_STATUS
5021,41,Oregon,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.80000019,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
3015,49,Utah,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.19999981,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
D410,49,Utah,3,8,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,H,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 497086,8,,E
D430,49,Utah,2,8,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,H,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 497086,8,,E
D431,49,Utah,2,8,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,H,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 497086,8,,E
262,4,Arizona,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
3010,49,Utah,2,5,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JPCP),4,,,,,,,,,5,,E
659,4,Arizona,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,F,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,5,,E
659,4,Arizona,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,F,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,5,,E
660,4,Arizona,4,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,,,,,,,RUBBLIZED,5,,E
661,4,Arizona,4,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),"CRACK AND SEAT, APPROACH DERIVED FROM 040659",5,,E
662,4,Arizona,4,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,F,,,,,,,CRACK AND SEAT,5,,E
663,4,Arizona,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),"CRACK AND SEAT, LEAVE END DERIVED FROM 040608",5,,E
663,4,Arizona,3,6,1,Overlay,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,H,V,No sampling at either end.,Z,Other (Enter description in COMMENT_NOTE field.),,,ESTIMATED LAYER THICKNESS,,,E
3024,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
3030,6,California,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (JPCP),4,,,,,,,,,5,,E
3042,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.800000191,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
7455,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.899999619,Portland Cement Concrete (CRCP),6,,,,,,,,,5,,E
7456,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,,,,,,,,,5,,E
7493,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.5,Portland Cement Concrete (JPCP),4,,,,,,,,,5,,E
9048,6,California,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,,,,,,,,,2,,E
9048,6,California,1,4,1,Overlay,PC,Portland cement concrete layer,6.400000095,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
9049,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.699999809,Portland Cement Concrete (JPCP),4,,,,,,,,,2,,E
9049,6,California,1,6,1,Overlay,PC,Portland cement concrete layer,7.5,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
9107,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
9107,6,California,1,6,1,Overlay,PC,Portland cement concrete layer,8.800000191,Portland Cement Concrete (JPCP),4,,,,,,,,,6,,E
3017,16,Idaho,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.5,Portland Cement Concrete (JPCP),4,,,,,,,,,5,,E
3023,16,Idaho,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
5025,16,Idaho,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
5025,16,Idaho,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
201,32,Nevada,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JPCP),4,J,,,,,,,,,,E
202,32,Nevada,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.199999809,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
203,32,Nevada,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,11.89999962,Portland Cement Concrete (JPCP),4,J,,,,,,,,,,E
204,32,Nevada,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,11.80000019,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
205,32,Nevada,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (JPCP),4,J,,,,,,,,,,E
206,32,Nevada,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,7.800000191,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
207,32,Nevada,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,10.89999962,Portland Cement Concrete (JPCP),4,J,,,,,,,,,,E
208,32,Nevada,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
209,32,Nevada,1,6,3,Original Surface Layer,PC,Portland cement concrete layer,8.899999619,Portland Cement Concrete (JPCP),4,J,,,,,,,,,,E
210,32,Nevada,1,6,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
211,32,Nevada,1,6,3,Original Surface Layer,PC,Portland cement concrete layer,11.30000019,Portland Cement Concrete (JPCP),4,J,,,,,,,,,,E
A410,28,Mississippi,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (JRCP),5,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,ALL DATA OBTAINED FROM 284024,4,,E
4121,72,Puerto Rico,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
4121,72,Puerto Rico,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
605,40,Oklahoma,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
601,40,Oklahoma,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
602,40,Oklahoma,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.800000191,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
603,40,Oklahoma,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
604,40,Oklahoma,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
605,40,Oklahoma,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
606,40,Oklahoma,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
607,40,Oklahoma,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,RUBBLEIZED PCC LAYER,4,,E
A410,40,Oklahoma,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JPCP),4,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,ALL INFO FROM 404160,4,,E
A420,40,Oklahoma,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JPCP),4,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,ALL INFO FROM 404160,4,,E
601,47,Tennessee,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JPCP),4,E,,,,,,,,3,,E
602,47,Tennessee,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.899999619,Portland Cement Concrete (JPCP),4,E,,,,,,,,3,,E
605,47,Tennessee,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JPCP),4,E,,,,,,,,3,,E
A807,48,Texas,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,,,E
A808,48,Texas,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,12.30000019,Portland Cement Concrete (JPCP),4,C,,,,,,,,,,E
604,1,Alabama,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JPCP),4,D,,,,,,,,3,,E
213,5,Arkansas,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.400000095,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
216,5,Arkansas,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
217,5,Arkansas,3,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
218,5,Arkansas,3,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.199999809,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
220,5,Arkansas,3,5,3,Original Surface Layer,PC,Portland cement concrete layer,10.69999981,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
221,5,Arkansas,3,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
224,5,Arkansas,3,5,3,Original Surface Layer,PC,Portland cement concrete layer,10.89999962,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
3811,12,Florida,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
4084,1,Alabama,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.5,Portland Cement Concrete (JRCP),5,,,,,,,,,4,,E
4138,12,Florida,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3019,28,Mississippi,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
5274,48,Texas,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
5278,48,Texas,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,6.199999809,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
5301,48,Texas,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
5323,48,Texas,5,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
3008,72,Puerto Rico,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.899999619,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
661,1,Alabama,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.69999981,Portland Cement Concrete (JPCP),4,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,RUBBILIZED PCC LAYER,3,,E
661,1,Alabama,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.69999981,Portland Cement Concrete (JPCP),4,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,RUBBILIZED PCC LAYER,3,,E
5035,45,South Carolina,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.699999809,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
4152,48,Texas,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.39999962,Portland Cement Concrete (JRCP),5,,,,,,,,,4,,E
607,47,Tennessee,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.800000191,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACKED AND SEATED PCC LAYER,3,,E
608,4,Arizona,2,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.199999809,Portland Cement Concrete (JPCP),4,F,,,,,,,CRACK AND SEAT,5,,E
607,1,Alabama,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACKED AND SEATED PCC LAYER,3,,E
607,1,Alabama,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACKED AND SEATED PCC LAYER,3,,E
607,1,Alabama,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACKED AND SEATED PCC LAYER,3,,E
607,1,Alabama,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACKED AND SEATED PCC LAYER,3,,E
A602,5,Arkansas,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,THICKNESS FROM CORE MEASUREMENTS,3,,E
A605,5,Arkansas,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,C,,,,,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM SAMP TESTS,3,,E
224,5,Arkansas,4,5,3,Original Surface Layer,PC,Portland cement concrete layer,10.89999962,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
224,5,Arkansas,5,5,3,Original Surface Layer,PC,Portland cement concrete layer,10.89999962,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
3073,5,Arkansas,4,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
607,47,Tennessee,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.800000191,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACKED AND SEATED PCC LAYER,3,,E
4152,48,Texas,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.39999962,Portland Cement Concrete (JRCP),5,,,,,,,,,4,,E
213,5,Arkansas,5,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.400000095,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
603,40,Oklahoma,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
5034,45,South Carolina,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
5274,48,Texas,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
4000,12,Florida,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
4138,12,Florida,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
213,5,Arkansas,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.400000095,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
215,5,Arkansas,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.5,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
214,5,Arkansas,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
216,5,Arkansas,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
218,5,Arkansas,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.199999809,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
219,5,Arkansas,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,11.10000038,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
220,5,Arkansas,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,10.69999981,Portland Cement Concrete (JPCP),4,K,,,,,,,,,,E
221,5,Arkansas,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
809,5,Arkansas,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.699999809,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
810,5,Arkansas,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,11.5,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
A410,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A410,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A430,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A441,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A441,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A442,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A442,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A443,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A443,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A444,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A444,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A445,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A445,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A446,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A446,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A447,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A447,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A448,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A448,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A449,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A449,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A450,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A450,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A451,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A451,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A452,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
