STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,AADTT_ALL_TRUCKS_TREND,ANNUAL_TRUCK_VOLUME_TREND
5,Arkansas,A350,2,1995,1390,507350
5,Arkansas,A350,2,1996,1366,499956
5,Arkansas,A350,2,1997,1249,455885
5,Arkansas,A350,2,1998,1559,569035
5,Arkansas,A350,2,1999,1325,483625
5,Arkansas,A350,2,2000,1365,499590
5,Arkansas,A350,2,2001,1406,513190
5,Arkansas,A350,2,2002,1448,528520
5,Arkansas,A350,2,2003,1492,544580
5,Arkansas,A350,2,2004,1537,141404
5,Arkansas,A410,1,1970,242,22264
5,Arkansas,A410,1,1971,272,99280
5,Arkansas,A410,1,1972,300,109800
5,Arkansas,A410,1,1973,305,111325
5,Arkansas,A410,1,1974,366,133590
6,California,0205,1,2001,3850,1405250
6,California,0205,1,2002,3850,1405250
6,California,0205,1,2003,4088,1492120
5,Arkansas,A602,1,1990,867,316455
5,Arkansas,A602,1,1991,893,325945
5,Arkansas,A602,1,1992,919,336354
5,Arkansas,A602,1,1993,947,345655
5,Arkansas,A602,1,1994,975,355875
5,Arkansas,A602,1,1995,1005,366825
5,Arkansas,A602,1,1996,1035,378810
5,Arkansas,A602,1,1997,1066,389090
5,Arkansas,A602,1,1998,1098,400770
5,Arkansas,A602,1,1999,1131,412815
5,Arkansas,A602,1,2000,1169,427854
5,Arkansas,A602,1,2001,2563,935495
5,Arkansas,A602,1,2002,1129,412085
5,Arkansas,A602,1,2003,1308,477420
5,Arkansas,A602,1,2004,742,271572
5,Arkansas,A602,1,2005,1210,441650
5,Arkansas,A602,1,2006,1275,465375
5,Arkansas,A602,1,2007,1252,456980
5,Arkansas,A602,1,2008,1238,453108
5,Arkansas,A602,1,2009,1186,432890
5,Arkansas,A602,1,2010,1205,439825
5,Arkansas,A602,1,2011,1337,488005
5,Arkansas,A602,1,2012,1359,434880
5,Arkansas,A602,2,1996,1035,96255
5,Arkansas,A602,2,1997,1066,389090
5,Arkansas,A602,2,1998,1098,400770
5,Arkansas,A602,2,1999,1131,412815
5,Arkansas,A602,2,2000,1169,427854
5,Arkansas,A602,2,2001,2563,935495
5,Arkansas,A602,2,2002,1129,412085
5,Arkansas,A602,2,2003,1308,477420
5,Arkansas,A602,2,2004,742,271572
5,Arkansas,A602,2,2005,1210,441650
5,Arkansas,A602,2,2006,1275,465375
5,Arkansas,A602,2,2007,1252,456980
5,Arkansas,A602,2,2008,1238,453108
5,Arkansas,A602,2,2009,1186,432890
5,Arkansas,A602,2,2010,1205,439825
5,Arkansas,A602,2,2011,1337,488005
5,Arkansas,A602,2,2012,1359,434880
5,Arkansas,A602,3,2001,2563,661254
5,Arkansas,A602,3,2002,1129,412085
5,Arkansas,A602,3,2003,1308,477420
5,Arkansas,A602,3,2004,742,271572
5,Arkansas,A602,3,2005,1210,441650
5,Arkansas,A602,3,2006,1275,465375
5,Arkansas,A602,3,2007,1252,456980
5,Arkansas,A602,3,2008,1238,453108
5,Arkansas,A602,3,2009,1186,432890
5,Arkansas,A602,3,2010,1205,439825
5,Arkansas,A602,3,2011,1337,488005
5,Arkansas,A602,3,2012,1359,434880
5,Arkansas,A602,4,2002,1129,292411
5,Arkansas,A602,4,2003,1308,477420
5,Arkansas,A602,4,2004,742,271572
5,Arkansas,A602,4,2005,1210,441650
5,Arkansas,A602,4,2006,1275,465375
5,Arkansas,A602,4,2007,1252,456980
5,Arkansas,A602,4,2008,1238,453108
5,Arkansas,A602,4,2009,1186,432890
5,Arkansas,A602,4,2010,1205,439825
5,Arkansas,A602,4,2011,1337,488005
5,Arkansas,A602,4,2012,1359,434880
5,Arkansas,A602,5,2003,1308,196200
5,Arkansas,A602,5,2004,742,271572
5,Arkansas,A602,5,2005,1210,441650
5,Arkansas,A602,5,2006,1275,465375
5,Arkansas,A602,5,2007,1252,456980
6,California,0211,2,2015,5068,1849820
6,California,0211,2,2016,4835,1769610
6,California,0211,2,2017,5169,1886685
5,Arkansas,A605,1,2001,2563,935495
5,Arkansas,A605,1,2002,1129,412085
5,Arkansas,A605,1,2003,1308,477420
5,Arkansas,A605,1,2004,742,271572
5,Arkansas,A605,1,2005,1210,441650
5,Arkansas,A605,1,2006,1275,465375
5,Arkansas,A605,1,2007,1252,456980
5,Arkansas,A605,1,2008,1238,453108
5,Arkansas,A605,1,2009,1186,432890
5,Arkansas,A605,1,2010,1205,439825
5,Arkansas,A605,1,2011,1337,488005
5,Arkansas,A605,1,2012,1359,434880
5,Arkansas,A605,2,1996,1035,96255
5,Arkansas,A605,2,1997,1066,389090
5,Arkansas,A605,2,1998,1098,400770
5,Arkansas,A605,2,1999,1131,412815
5,Arkansas,A605,2,2000,1169,427854
5,Arkansas,A605,2,2001,2563,935495
5,Arkansas,A605,2,2002,1129,412085
5,Arkansas,A605,2,2003,1308,477420
5,Arkansas,A605,2,2004,742,271572
5,Arkansas,A605,2,2005,1210,441650
5,Arkansas,A605,2,2006,1275,465375
5,Arkansas,A605,2,2007,1252,456980
5,Arkansas,A605,2,2008,1238,453108
5,Arkansas,A605,2,2009,1186,432890
5,Arkansas,A605,2,2010,1205,439825
5,Arkansas,A605,2,2011,1337,488005
5,Arkansas,A605,2,2012,1359,434880
5,Arkansas,A605,3,2001,2563,661254
5,Arkansas,A605,3,2002,1129,412085
5,Arkansas,A605,3,2003,1308,477420
5,Arkansas,A605,3,2004,742,271572
5,Arkansas,A605,3,2005,1210,441650
5,Arkansas,A605,3,2006,1275,465375
5,Arkansas,A605,3,2007,1252,456980
5,Arkansas,A605,3,2008,1238,453108
5,Arkansas,A605,3,2009,1186,432890
5,Arkansas,A605,3,2010,1205,439825
5,Arkansas,A605,3,2011,1337,488005
5,Arkansas,A605,3,2012,1359,434880
5,Arkansas,A605,4,2002,1129,292411
5,Arkansas,A605,4,2003,1308,477420
5,Arkansas,A605,4,2004,742,271572
5,Arkansas,A605,4,2005,1210,441650
5,Arkansas,A605,4,2006,1275,465375
5,Arkansas,A605,4,2007,1252,456980
5,Arkansas,A605,4,2008,1238,453108
5,Arkansas,A605,4,2009,1186,432890
5,Arkansas,A605,4,2010,1205,439825
5,Arkansas,A605,4,2011,1337,488005
5,Arkansas,A605,4,2012,1359,434880
5,Arkansas,A605,5,2003,1308,196200
5,Arkansas,A605,5,2004,742,271572
5,Arkansas,A605,5,2005,1210,441650
5,Arkansas,A605,5,2006,1275,465375
5,Arkansas,A605,5,2007,1252,456980
5,Arkansas,A605,5,2008,1238,453108
5,Arkansas,A605,5,2009,1186,432890
5,Arkansas,A605,5,2010,1205,439825
5,Arkansas,A605,5,2011,1337,488005
5,Arkansas,A605,5,2012,1359,434880
5,Arkansas,A605,6,2006,1275,137700
5,Arkansas,A605,6,2007,1252,456980
5,Arkansas,A605,6,2008,1238,453108
5,Arkansas,A605,6,2009,1186,432890
5,Arkansas,A605,6,2010,1205,439825
5,Arkansas,A605,6,2011,1337,488005
5,Arkansas,A605,6,2012,1359,434880
5,Arkansas,A605,7,2008,1238,333022
6,California,0504,1,1992,1953,714798
5,Arkansas,B430,1,1981,249,90885
5,Arkansas,B430,1,1982,277,101105
5,Arkansas,B430,1,1983,234,85410
5,Arkansas,B430,1,1984,223,81618
5,Arkansas,B430,1,1985,198,72270
5,Arkansas,B430,1,1986,223,81395
5,Arkansas,B430,1,1987,249,90885
5,Arkansas,B430,1,1988,348,127368
5,Arkansas,B430,1,1989,362,132130
5,Arkansas,B430,1,1990,565,206225
5,Arkansas,B430,1,1991,716,261340
5,Arkansas,B430,1,1992,800,292800
5,Arkansas,B430,1,1993,799,291635
5,Arkansas,B430,1,1994,809,295285
5,Arkansas,B430,1,1995,917,334705
5,Arkansas,B430,1,1996,1093,400038
5,Arkansas,B430,1,1997,534,194910
5,Arkansas,B430,1,1998,768,280320
5,Arkansas,B430,1,1999,1105,403325
5,Arkansas,B430,1,2000,584,213744
5,Arkansas,B430,1,2001,854,311710
5,Arkansas,B430,1,2002,370,135050
5,Arkansas,B430,1,2003,906,330690
5,Arkansas,B430,1,2004,933,341478
5,Arkansas,B430,1,2005,677,247105
5,Arkansas,B430,1,2006,990,29700
5,Arkansas,C410,1,1978,230,21160
5,Arkansas,C410,1,1979,235,85775
5,Arkansas,C410,1,1980,239,87474
5,Arkansas,C410,1,1981,244,89060
5,Arkansas,C410,1,1982,249,90885
5,Arkansas,C410,1,1983,254,92710
5,Arkansas,C410,1,1984,259,94794
5,Arkansas,C410,1,1985,267,97455
5,Arkansas,C410,1,1986,276,100740
5,Arkansas,C410,1,1987,284,103660
5,Arkansas,C410,1,1988,291,106506
5,Arkansas,C410,1,1989,314,114610
5,Arkansas,C410,1,1990,995,363175
5,Arkansas,C410,1,1991,1110,405150
5,Arkansas,C410,1,1992,426,155916
5,Arkansas,C410,1,1993,439,160235
5,Arkansas,C410,1,1994,477,174105
5,Arkansas,C410,1,1995,521,190165
5,Arkansas,C410,1,1996,544,199104
5,Arkansas,C410,1,1997,604,220460
5,Arkansas,C410,1,1998,787,287255
5,Arkansas,C410,1,1999,758,276670
5,Arkansas,C410,1,2000,801,293166
5,Arkansas,C410,1,2001,898,222704
5,Arkansas,C410,2,1991,1110,344100
5,Arkansas,C410,2,1992,426,155916
5,Arkansas,C410,2,1993,439,160235
5,Arkansas,C410,2,1994,477,174105
5,Arkansas,C410,2,1995,521,190165
5,Arkansas,C410,2,1996,544,199104
5,Arkansas,C410,2,1997,604,220460
5,Arkansas,C410,2,1998,787,287255
5,Arkansas,C410,2,1999,758,276670
5,Arkansas,C410,2,2000,801,293166
5,Arkansas,C410,2,2001,898,222704
5,Arkansas,C430,1,1978,230,21160
5,Arkansas,C430,1,1979,235,85775
5,Arkansas,C430,1,1980,239,87474
5,Arkansas,C430,1,1981,244,89060
5,Arkansas,C430,1,1982,249,90885
5,Arkansas,C430,1,1983,254,92710
5,Arkansas,C430,1,1984,259,94794
5,Arkansas,C430,1,1985,267,97455
5,Arkansas,C430,1,1986,276,100740
5,Arkansas,C430,1,1987,284,103660
5,Arkansas,C430,1,1988,291,106506
6,California,0507,1,1992,1953,714798
6,California,0507,1,1993,1876,684740
6,California,0205,1,2004,4183,1530978
6,California,0205,1,2005,4373,1596145
6,California,0205,1,2006,4420,1613300
6,California,0205,1,2007,4431,1617315
6,California,0205,1,2008,4960,1815360
6,California,0205,1,2009,4754,1735210
6,California,0205,1,2010,4785,1746525
6,California,0205,1,2011,4849,1769885
6,California,0205,1,2012,4770,1745820
6,California,0205,1,2013,4729,1726085
6,California,0205,1,2014,4790,1748350
6,California,0205,1,2015,5068,1849820
6,California,0205,1,2016,4835,1769610
6,California,0205,1,2017,5169,1886685
6,California,0205,2,2001,3850,469700
6,California,0205,2,2002,3850,1405250
6,California,0205,2,2003,4088,1492120
6,California,0205,2,2004,4183,1530978
6,California,0205,2,2005,4373,1596145
6,California,0205,2,2006,4420,1613300
6,California,0205,2,2007,4431,1617315
6,California,0205,2,2008,4960,1815360
6,California,0205,2,2009,4754,1735210
6,California,0205,2,2010,4785,1746525
6,California,0205,2,2011,4849,1769885
6,California,0205,2,2012,4770,1745820
6,California,0205,2,2013,4729,1726085
6,California,0205,2,2014,4790,1748350
6,California,0205,2,2015,5068,1849820
6,California,0205,2,2016,4835,1769610
6,California,0205,2,2017,5169,1886685
6,California,0206,1,1999,0,0
6,California,0206,1,2000,3850,354200
6,California,0206,1,2001,3850,1405250
6,California,0206,1,2002,3850,1405250
6,California,0206,1,2003,4088,1492120
6,California,0206,1,2004,4183,1530978
6,California,0206,1,2005,4373,1596145
6,California,0206,1,2006,4420,1613300
6,California,0206,1,2007,4431,1617315
6,California,0206,1,2008,4960,1815360
6,California,0206,1,2009,4754,1735210
6,California,0206,1,2010,4785,1746525
6,California,0206,1,2011,4849,1769885
6,California,0206,1,2012,4770,1745820
6,California,0206,1,2013,4729,1726085
6,California,0206,1,2014,4790,1748350
6,California,0206,1,2015,5068,1849820
6,California,0206,1,2016,4835,1769610
6,California,0206,1,2017,5169,1886685
6,California,0206,2,2007,4431,1085595
6,California,0206,2,2008,4960,1815360
6,California,0206,2,2009,4754,1735210
6,California,0206,2,2010,4785,1746525
6,California,0206,2,2011,4849,1769885
6,California,0206,2,2012,4770,1745820
6,California,0206,2,2013,4729,1726085
6,California,0206,2,2014,4790,1748350
6,California,0206,2,2015,5068,1849820
6,California,0206,2,2016,4835,1769610
6,California,0206,2,2017,5169,1886685
6,California,0207,1,1999,0,0
6,California,0207,1,2000,3850,354200
6,California,0207,1,2001,3850,1405250
6,California,0207,1,2002,3850,1405250
6,California,0207,1,2003,4088,1492120
6,California,0562,1,1983,723,263895
6,California,0562,1,1984,1568,573888
6,California,0562,1,1985,1676,611740
6,California,0212,1,1999,0,0
6,California,0212,1,2000,3850,354200
6,California,0212,1,2001,3850,1405250
6,California,0212,1,2002,3850,1405250
6,California,0212,1,2003,4088,1492120
6,California,0212,1,2004,4183,1530978
6,California,0212,1,2005,4373,1596145
6,California,0212,1,2006,4420,1613300
6,California,0212,1,2007,4431,1617315
6,California,0212,1,2008,4960,1815360
6,California,0212,1,2009,4754,1735210
6,California,0212,1,2010,4785,1746525
6,California,0212,1,2011,4849,1769885
6,California,0212,1,2012,4770,1745820
6,California,0212,1,2013,4729,1726085
6,California,0212,1,2014,4790,1748350
6,California,0212,1,2015,5068,1849820
6,California,0212,1,2016,4835,1769610
6,California,0212,1,2017,5169,1886685
6,California,0212,2,2004,4183,510326
6,California,0212,2,2005,4373,1596145
6,California,0212,2,2006,4420,1613300
6,California,0212,2,2007,4431,1617315
6,California,0212,2,2008,4960,1815360
6,California,0212,2,2009,4754,1735210
6,California,0212,2,2010,4785,1746525
6,California,0212,2,2011,4849,1769885
6,California,0212,2,2012,4770,1745820
6,California,0212,2,2013,4729,1726085
6,California,0212,2,2014,4790,1748350
6,California,0212,2,2015,5068,1849820
6,California,0212,2,2016,4835,1769610
6,California,0212,2,2017,5169,1886685
6,California,0501,1,1966,153,32742
6,California,0501,1,1967,214,78110
6,California,0501,1,1968,275,100650
6,California,0501,1,1969,336,122640
6,California,0501,1,1970,397,144905
6,California,0501,1,1971,114,41610
6,California,0501,1,1972,318,116388
6,California,0501,1,1973,501,182865
6,California,0501,1,1974,359,131035
6,California,0501,1,1975,367,133955
6,California,0501,1,1976,365,133590
6,California,0501,1,1977,354,129210
6,California,0501,1,1978,475,173375
6,California,0501,1,1979,604,220460
6,California,0501,1,1980,680,248880
6,California,0501,1,1981,680,248200
6,California,0501,1,1982,587,214255
6,California,0501,1,1983,723,263895
6,California,0501,1,1984,1568,573888
6,California,0501,1,1985,1676,611740
6,California,0501,1,1986,1941,708465
6,California,0501,1,1987,1941,708465
6,California,0501,1,1988,2404,879864
6,California,0501,1,1989,2492,909580
6,California,0501,1,1990,2470,901550
6,California,0501,1,1991,2470,901550
6,California,0501,1,1992,1953,714798
6,California,0501,1,1993,1876,684740
6,California,0501,1,1994,2000,730000
6,California,0501,1,1995,1922,701530
6,California,0501,1,1996,1951,714066
6,California,0501,1,1997,2030,740950
6,California,0501,1,1998,2283,833295
6,California,0501,1,1999,2411,880015
6,California,0501,1,2000,2544,931104
4,Arizona,B960,2,1997,3242,1183330
4,Arizona,B960,2,1998,3529,1288085
4,Arizona,B960,2,1999,3659,1335535
6,California,0504,1,1993,1876,684740
6,California,0504,1,1994,2000,730000
6,California,0504,1,1995,1922,701530
6,California,0504,1,1996,1951,714066
6,California,0504,1,1997,2030,740950
6,California,0504,1,1998,2283,833295
6,California,0504,1,1999,2411,880015
6,California,0504,1,2000,2544,931104
6,California,0504,1,2001,2601,949365
6,California,0504,1,2002,2657,969805
6,California,0504,1,2003,2736,998640
6,California,0504,1,2004,2776,1016016
6,California,0504,1,2005,2868,1046820
6,California,0504,1,2006,2610,952650
6,California,0504,1,2007,2766,420432
6,California,0504,2,1992,1953,611289
6,California,0504,2,1993,1876,684740
6,California,0504,2,1994,2000,730000
6,California,0504,2,1995,1922,701530
6,California,0504,2,1996,1951,714066
6,California,0504,2,1997,2030,740950
6,California,0504,2,1998,2283,833295
6,California,0504,2,1999,2411,880015
6,California,0504,2,2000,2544,931104
6,California,0504,2,2001,2601,949365
6,California,0504,2,2002,2657,969805
6,California,0504,2,2003,2736,998640
6,California,0504,2,2004,2776,1016016
6,California,0504,2,2005,2868,1046820
6,California,0504,2,2006,2610,952650
6,California,0504,2,2007,2766,420432
6,California,0504,3,2002,2657,162077
6,California,0504,3,2003,2736,998640
6,California,0504,3,2004,2776,1016016
6,California,0504,3,2005,2868,1046820
6,California,0504,3,2006,2610,952650
6,California,0504,3,2007,2766,420432
6,California,0505,1,1966,153,32742
6,California,0505,1,1967,214,78110
6,California,0505,1,1968,275,100650
6,California,0505,1,1969,336,122640
6,California,0505,1,1970,397,144905
6,California,0505,1,1971,114,41610
6,California,0505,1,1972,318,116388
6,California,0505,1,1973,501,182865
6,California,0505,1,1974,359,131035
6,California,0505,1,1975,367,133955
6,California,0505,1,1976,365,133590
6,California,0505,1,1977,354,129210
6,California,0505,1,1978,475,173375
6,California,0505,1,1979,604,220460
6,California,0505,1,1980,680,248880
6,California,0505,1,1981,680,248200
6,California,0505,1,1982,587,214255
6,California,0505,1,1983,723,263895
6,California,0505,1,1984,1568,573888
6,California,0505,1,1985,1676,611740
6,California,0505,1,1986,1941,708465
6,California,0505,1,1987,1941,708465
6,California,0505,1,1988,2404,879864
6,California,0505,1,1989,2492,909580
6,California,0505,1,1990,2470,901550
6,California,0505,1,1991,2470,901550
6,California,0505,1,1992,1953,714798
6,California,0505,1,1993,1876,684740
6,California,0505,1,1994,2000,730000
6,California,0505,1,1995,1922,701530
6,California,0505,1,1996,1951,714066
6,California,0505,1,1997,2030,740950
6,California,0505,1,1998,2283,833295
6,California,0505,1,1999,2411,880015
4,Arizona,D310,1,1996,699,255834
6,California,0507,1,1994,2000,730000
6,California,0507,1,1995,1922,701530
6,California,0507,1,1996,1951,714066
6,California,0507,1,1997,2030,740950
6,California,0507,1,1998,2283,833295
6,California,0507,1,1999,2411,880015
6,California,0507,1,2000,2544,931104
6,California,0507,1,2001,2601,949365
6,California,0507,1,2002,2657,969805
6,California,0507,1,2003,2736,998640
6,California,0507,1,2004,2776,1016016
6,California,0507,1,2005,2868,1046820
6,California,0507,1,2006,2610,952650
6,California,0507,1,2007,2766,420432
6,California,0507,2,1992,1953,611289
6,California,0507,2,1993,1876,684740
6,California,0507,2,1994,2000,730000
6,California,0507,2,1995,1922,701530
6,California,0507,2,1996,1951,714066
6,California,0507,2,1997,2030,740950
6,California,0507,2,1998,2283,833295
6,California,0507,2,1999,2411,880015
6,California,0507,2,2000,2544,931104
6,California,0507,2,2001,2601,949365
6,California,0507,2,2002,2657,969805
6,California,0507,2,2003,2736,998640
6,California,0507,2,2004,2776,1016016
6,California,0507,2,2005,2868,1046820
6,California,0507,2,2006,2610,952650
6,California,0507,2,2007,2766,420432
6,California,0508,1,1966,153,32742
6,California,0508,1,1967,214,78110
6,California,0508,1,1968,275,100650
6,California,0508,1,1969,336,122640
6,California,0508,1,1970,397,144905
6,California,0508,1,1971,114,41610
6,California,0508,1,1972,318,116388
6,California,0508,1,1973,501,182865
6,California,0508,1,1974,359,131035
6,California,0508,1,1975,367,133955
6,California,0508,1,1976,365,133590
6,California,0508,1,1977,354,129210
6,California,0508,1,1978,475,173375
6,California,0508,1,1979,604,220460
6,California,0508,1,1980,680,248880
6,California,0508,1,1981,680,248200
6,California,0508,1,1982,587,214255
6,California,0508,1,1983,723,263895
6,California,0508,1,1984,1568,573888
6,California,0508,1,1985,1676,611740
6,California,0508,1,1986,1941,708465
6,California,0508,1,1987,1941,708465
6,California,0508,1,1988,2404,879864
6,California,0508,1,1989,2492,909580
6,California,0508,1,1990,2470,901550
6,California,0508,1,1991,2470,901550
6,California,0508,1,1992,1953,714798
6,California,0508,1,1993,1876,684740
6,California,0508,1,1994,2000,730000
6,California,0508,1,1995,1922,701530
6,California,0508,1,1996,1951,714066
6,California,0508,1,1997,2030,740950
6,California,0508,1,1998,2283,833295
6,California,0508,1,1999,2411,880015
6,California,0508,1,2000,2544,931104
6,California,0508,1,2001,2601,949365
6,California,0508,1,2002,2657,969805
6,California,0508,1,2003,2736,998640
6,California,0508,1,2004,2776,1016016
6,California,0508,1,2005,2868,1046820
5,Arkansas,0122,1,1994,689,84058
5,Arkansas,0122,1,1995,639,233235
6,California,0562,1,1986,1941,708465
6,California,0562,1,1987,1941,708465
6,California,0562,1,1988,2404,879864
6,California,0562,1,1989,2492,909580
6,California,0562,1,1990,2470,901550
6,California,0562,1,1991,2470,901550
6,California,0562,1,1992,1953,714798
6,California,0562,1,1993,1876,684740
6,California,0562,1,1994,2000,730000
6,California,0562,1,1995,1922,701530
6,California,0562,1,1996,1951,714066
6,California,0562,1,1997,2030,740950
6,California,0562,1,1998,2283,833295
6,California,0562,1,1999,2411,144660
6,California,0562,2,1992,1953,611289
6,California,0562,2,1993,1876,684740
6,California,0562,2,1994,2000,730000
6,California,0562,2,1995,1922,701530
6,California,0562,2,1996,1951,714066
6,California,0562,2,1997,2030,740950
6,California,0562,2,1998,2283,833295
6,California,0562,2,1999,2411,144660
6,California,0563,1,1966,153,32742
6,California,0563,1,1967,214,78110
6,California,0563,1,1968,275,100650
6,California,0563,1,1969,336,122640
6,California,0563,1,1970,397,144905
6,California,0563,1,1971,114,41610
6,California,0563,1,1972,318,116388
6,California,0563,1,1973,501,182865
6,California,0563,1,1974,359,131035
6,California,0563,1,1975,367,133955
6,California,0563,1,1976,365,133590
6,California,0563,1,1977,354,129210
6,California,0563,1,1978,475,173375
6,California,0563,1,1979,604,220460
6,California,0563,1,1980,680,248880
6,California,0563,1,1981,680,248200
6,California,0563,1,1982,587,214255
6,California,0563,1,1983,723,263895
6,California,0563,1,1984,1568,573888
6,California,0563,1,1985,1676,611740
6,California,0563,1,1986,1941,708465
6,California,0563,1,1987,1941,708465
6,California,0563,1,1988,2404,879864
6,California,0563,1,1989,2492,909580
6,California,0563,1,1990,2470,901550
6,California,0563,1,1991,2470,901550
6,California,0563,1,1992,1953,714798
6,California,0563,1,1993,1876,684740
6,California,0563,1,1994,2000,730000
6,California,0563,1,1995,1922,701530
6,California,0563,1,1996,1951,714066
6,California,0563,1,1997,2030,740950
6,California,0563,1,1998,2283,833295
6,California,0563,1,1999,2411,880015
6,California,0563,1,2000,2544,931104
6,California,0563,1,2001,2601,949365
6,California,0563,1,2002,2657,969805
6,California,0563,1,2003,2736,998640
6,California,0563,1,2004,2776,1016016
6,California,0563,1,2005,2868,1046820
6,California,0563,1,2006,2610,952650
6,California,0563,1,2007,2766,420432
6,California,0563,2,1992,1953,611289
6,California,0563,2,1993,1876,684740
6,California,0563,2,1994,2000,730000
6,California,0563,2,1995,1922,701530
6,California,0563,2,1996,1951,714066
5,Arkansas,0217,3,2003,4691,1712215
5,Arkansas,0217,3,2004,4328,1584048
5,Arkansas,0217,3,2005,5048,1842520
4,Arizona,B960,2,2000,4417,1616622
4,Arizona,B960,2,2001,4357,1590305
4,Arizona,B960,2,2002,4754,1735210
4,Arizona,B960,2,2003,5063,1847995
4,Arizona,B960,2,2004,4382,1603812
4,Arizona,B960,2,2005,4504,144128
4,Arizona,B960,3,1995,3053,894529
4,Arizona,B960,3,1996,2868,1049688
4,Arizona,B960,3,1997,3242,1183330
4,Arizona,B960,3,1998,3529,1288085
4,Arizona,B960,3,1999,3659,1335535
4,Arizona,B960,3,2000,4417,1616622
4,Arizona,B960,3,2001,4357,1590305
4,Arizona,B960,3,2002,4754,1735210
4,Arizona,B960,3,2003,5063,1847995
4,Arizona,B960,3,2004,4382,1603812
4,Arizona,B960,3,2005,4504,144128
4,Arizona,B961,1,1978,840,102480
4,Arizona,B961,1,1979,936,341640
4,Arizona,B961,1,1980,924,338184
4,Arizona,B961,1,1981,1092,398580
4,Arizona,B961,1,1982,1560,569400
4,Arizona,B961,1,1983,1560,569400
4,Arizona,B961,1,1984,1560,570960
4,Arizona,B961,1,1985,1560,569400
4,Arizona,B961,1,1986,1800,657000
4,Arizona,B961,1,1987,1920,700800
4,Arizona,B961,1,1988,2160,790560
4,Arizona,B961,1,1989,2280,832200
4,Arizona,B961,1,1990,2352,858480
4,Arizona,B961,1,1991,2275,830375
4,Arizona,B961,1,1992,2400,878400
4,Arizona,B961,1,1993,1488,543120
4,Arizona,B961,1,1994,2470,901550
4,Arizona,B961,1,1995,3053,1114345
4,Arizona,B961,1,1996,2868,1049688
4,Arizona,B961,1,1997,3242,1183330
4,Arizona,B961,1,1998,3529,1288085
4,Arizona,B961,1,1999,3659,1335535
4,Arizona,B961,1,2000,4417,1616622
4,Arizona,B961,1,2001,4357,1590305
4,Arizona,B961,1,2002,4754,1735210
4,Arizona,B961,1,2003,5063,1847995
4,Arizona,B961,1,2004,4382,1603812
